"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2012-04","14.8",",W",,,"328","1,W","3",",W","3",",W",,,,,"0","1,W","0","1,W","0",",W","30",",W","1",",W","61","1,W,21,",,,,,"2.70",",,W,16,","91",",W,05,",,,,,"0",",W",,,,,,,,,,,"3.28",",,,W",,,"76.4","1,W","82.9",",,,W","69.8","1,,,W","350",",W","140",",W","36.0",",W","206",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2012-05","13.4",",W",,,"442","1,W","4",",W","3",",W",,,,,"0","1,W","0","1,W","0","1,W","30","1,W","1","1,W","63","1,W,10,",,,,,"4.50",",,W,10,","90","1,W,29,",,,,,"0","1,W",,,,,,,,,,,"5.25",",,,W",,,"79.7","1,W","85.9","1,,,W","73.5","1,,,W","170",",W","210",",W","59.1",",W","125",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2012-06","12.1",",W",,,"549","1,W","7",",W","5",",W",,,,,"0","1,W","0","1,W","0","1,W","29","1,W","18","1,W","72","1,W,30,",,,,,"1.10",",,W,21,","99","1,W,26,",,,,,"0","1,W",,,,,,,,,,,"2.89",",,,W",,,"83.9","1,W","90.1","1,,,W","77.8","1,,,W","160",",W","160",",W","29.1",",W","36",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2012-07","12.1",",W",,,"612",",W","1",",W","0",",W",,,,,"0",",W","0",",W","0",",W","31",",W","23",",W","75",",W,12,+",,,,,"0.02",",,W,01,","92",",W,28,+","0","W",,,"0",",W",,,,,,,,,,,"0.02",",,,W",,,"84.8",",W","90.2",",,,W","79.3",",,,W","210",",W","140",",W","25.9",",W","206",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2012-08","11.6",",W",,,"580","3,W","2",",W","0",",W",,,,,"0","3,W","0","3,W","0",",W","31",",W","30",",W","77","3,W,27,+",,,,,"0.04",",,W,02,","101",",W,30,+","0","W",,,"0",",W",,,,,,,,,,,"0.07",",,,W",,,"85.9","3,W","92.2",",,,W","79.5","3,,,W","150",",W","170",",W","28.0",",W","66",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2012-09","11.2",",W",,,"515","1,W","6",",W","4",",W",,,,,"0","1,W","0","1,W","0","1,W","29","1,W","15","1,W","69","1,W,21,",,,,,"2.20",",,W,29,","96","1,W,08,","0","W",,,"0","1,W",,,,,,,,,,,"3.78",",,,W",,,"82.7","1,W","89.5","1,,,W","75.9","1,,,W","180",",W","120",",W","31.1",",W","64",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2012-10","12.3",",W",,,"378",",W","3",",W","0",",W",,,,,"0",",W","0",",W","0",",W","29",",W","1",",W","53",",W,28,",,,,,"0.02",",,W,01,","90",",W,17,","12","W",,,"12",",W",,,,,,,,,,,"0.04",",,,W",,,"76.8",",W","83.8",",,,W","69.8",",,,W","350",",W","30",",W","31.1",",W","162",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2012-11","11.0",",W",,,"159",",W","9",",W","1",",W",,,,,"0",",W","0",",W","0",",W","24",",W","0",",W","52",",W,28,",,,,,"1.40",",,W,03,","85",",W,03,+","37","W",,,"25",",W",,,,,,,,,,,"1.65",",,,W",,,"69.5",",W","76.6",",,,W","62.4",",,,W","360",",W","10",",W","51.0",",W","68",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2012-12","12.1",",W",,,"112","1,W","3",",W","0",",W",,,,,"0","1,W","0","1,W","0","1,W","22","1,W","0","1,W","37","1,W,26,",,,,,"0.09",",,W,04,","82","1,W,04,","153","W",,,"116","1,W",,,,,,,,,,,"0.13",",,,W",,,"64.8","1,W","72.4","1,,,W","57.3","1,,,W","350",",W","360",",W","38.9",",W","52",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2013-01","13.0","3,W",,,,,"11",",W","2",",W",,,,,,,,,,,,,,,,,,,,,"0.54",",,W,09,",,,,,,,,,,,,,,,,,,,"1.17",",,,W",,,,,,,,,"320","1,W","320","1,W","36.9","1,W","44","1,W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2013-02","12.8",",W",,,"80",",W","6",",W","1",",W",,,,,"0",",W","0",",W","0",",W","24",",W","0",",W","42",",W,26,",,,,,"1.08",",,W,06,","84",",W,21,",,,,,"42",",W",,,,,,,,,,,"1.16",",,,W",,,"66.4",",W","74.5",",,,W","58.3",",,,W","90",",W","90",",W","119.9",",W","136",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2013-03","14.5",",W",,,"145","1,W","2",",W","0",",W",,,,,"0","1,W","0","1,W","0",",W","28",",W","0",",W","45","1,W,03,",,,,,"0.07",",,W,10,","83",",W,31,",,,,,"38",",W",,,,,,,,,,,"0.08",",,,W",,,"68.5","1,W","76.3",",,,W","60.7","1,,,W","50",",W","90",",W","38.9",",W","89",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2013-04","15.0",",W",,,"185",",W","9",",W","4",",W",,,,,"0",",W","0",",W","0",",W","28",",W","0",",W","50",",W,20,+",,,,,"1.49",",,W,28,","83",",W,15,+",,,,,"17",",W",,,,,,,,,,,"2.93",",,,W",,,"70.6",",W","78.4",",,,W","62.8",",,,W","360",",W","40",",W","40.0",",W","47",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2013-05","15.4",",W",,,"366",",W","6",",W","3",",W",,,,,"0",",W","0",",W","0",",W","31",",W","1",",W","52",",W,04,+",,,,,"0.45",",,W,12,","90",",W,31,",,,,,"3",",W",,,,,,,,,,,"1.08",",,,W",,,"76.7",",W","82.6",",,,W","70.8",",,,W","340",",W","170",",W","38.9",",W","206",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2013-06","13.2",",W",,,"570",",W","5",",W","3",",W",,,,,"0",",W","0",",W","0",",W","30",",W","21",",W","70",",W,04,",,,,,"0.75",",,W,30,","95",",W,29,",,,,,"0",",W",,,,,,,,,,,"1.32",",,,W",,,"84.0",",W","90.3",",,,W","77.7",",,,W","10",",W","120",",W","46.1",",W","206",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2013-07","12.5",",W",,,"593",",W","4",",W","4",",W",,,,,"0",",W","0",",W","0",",W","31",",W","24",",W","72",",W,04,",,,,,"1.89",",,W,17,","92",",W,11,+","0","W",,,"0",",W",,,,,,,,,,,"2.75",",,,W",,,"84.1",",W","90.2",",,,W","78.0",",,,W","160",",W","140",",W","29.1",",W","37",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2013-08","11.2","1,W",,,"567","2,W","2","1,W","2","1,W",,,,,"0","2,W","0","2,W","0","1,W","30","1,W","27","1,W","75","2,W,20,+",,,,,"0.79","1,,W,26,","93","1,W,16,+","0","W",,,"0","1,W",,,,,,,,,,,"1.31","1,,,W",,,"84.6","2,W","91.0","1,,,W","78.1","2,,,W","80","1,W","160","1,W","29.1","1,W","206","1,W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2013-09","11.2","1,W",,,"546",",W","15","1,W","7","1,W",,,,,"0",",W","0",",W","0",",W","30",",W","15",",W","72",",W,22,",,,,,"2.13","1,,W,10,","93",",W,24,","0","W",,,"0",",W",,,,,,,,,,,"7.40","1,,,W",,,"83.2",",W","89.2",",,,W","77.2",",,,W","10",",W","150",",W","32.0",",W","61",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2013-10","11.6",",W",,,"349","3,W","8",",W","5",",W",,,,,"0","3,W","0","3,W","0","3,W","28","3,W","1","3,W","57","3,W,24,",,,,,"0.99",",,W,21,","90","3,W,01,","0","W",,,"0","3,W",,,,,,,,,,,"2.55",",,,W",,,"77.5","3,W","84.1","3,,,W","70.9","3,,,W","10",",W","20",",W","35.1",",W","41",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2013-11","13.2",",W",,,,,"6",",W","5",",W",,,,,,,,,,,,,,,,,,,,,"0.33",",,W,22,",,,,,,,,,,,,,,,,,,,"1.15",",,,W",,,,,,,,,"320",",W","330",",W","35.1",",W","43",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2013-12","11.9",",W",,,"36",",W","5",",W","1",",W",,,,,"0",",W","0",",W","0",",W","12",",W","0",",W","36",",W,07,",,,,,"0.10",",,W,27,","81",",W,21,",,,,,"307",",W",,,,,,,,,,,"0.33",",,,W",,,"56.3",",W","64.1",",,,W","48.4",",,,W","360",",W","360",",W","30.0",",W","38",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2014-01","12.1",",W","3","W","3",",W","8",",W","1",",W",,,,,"0",",W","0",",W","0",",W","13",",W","0",",W","33",",W,25,+",,,,,"0.37",",,W,09,","75",",W,31,+",,,,,"288",",W",,,,,,,,,,,"0.65",",,,W",,,"55.8",",W","65.6",",,,W","46.1",",,,W","20",",W","20",",W","40.9",",W","48",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2014-02","12.8",",W","49","W","46",",W","6",",W","2",",W",,,,,"0",",W","0",",W","0",",W","16",",W","0",",W","34",",W,07,",,,,,"0.35",",,W,26,","78",",W,23,+",,,,,"242",",W",,,,,,,,,,,"0.52",",,,W",,,"58.0",",W","66.0",",,,W","50.0",",,,W","20",",W","10",",W","36.0",",W","42",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2014-03","13.9",",W","114","W","65",",W","7",",W","3",",W",,,,,"0",",W","0",",W","0",",W","23",",W","0",",W","34",",W,03,",,,,,"0.61",",,W,04,","82",",W,28,",,,,,"130",",W",,,,,,,,,,,"1.04",",,,W",,,"62.9",",W","70.2",",,,W","55.6",",,,W","360",",W","360",",W","36.0",",W","42",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2014-04","15.4",",W","360","W","246",",W","5",",W","0",",W",,,,,"0",",W","0",",W","0",",W","27",",W","2",",W","50",",W,15,",,,,,"0.09",",,W,06,","97",",W,28,",,,,,"12",",W",,,,,,,,,,,"0.30",",,,W",,,"72.8",",W","80.0",",,,W","65.6",",,,W","10",",W","20",",W","40.0",",W","48",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2014-05","15.4",",W","726","W","365",",W","4",",W","2",",W",,,,,"0",",W","0",",W","0",",W","31",",W","3",",W","57",",W,15,",,,,,"1.68",",,W,13,","92",",W,30,",,,,,"0",",W",,,,,,,,,,,"2.54",",,,W",,,"76.8",",W","83.5",",,,W","70.1",",,,W","70",",W","70",",W","40.0",",W","49",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2014-06","16.6",",W","1329","W","603",",W","2",",W","1",",W",,,,,"0",",W","0",",W","0",",W","30",",W","24",",W","74",",W,01,",,,,,"0.12",",,W,25,","93",",W,10,",,,,,"0",",W",,,,,,,,,,,"0.17",",,,W",,,"85.1",",W","90.5",",,,W","79.7",",,,W","160",",W","170",",W","30.0",",W","38",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2014-07","12.8",",W","1931","W","602","1,W","2",",W","0",",W",,,,,"0","1,W","0","1,W","0","1,W","30","1,W","28","1,W","73","1,W,10,",,,,,"0.06",",,W,10,","94","1,W,23,","0","W",,,"0","1,W",,,,,,,,,,,"0.07",",,,W",,,"85.1","1,W","91.4","1,,,W","78.7","1,,,W","150",",W","160",",W","31.1",",W","39",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2014-08","12.5",",W","2596","W","665",",W","5","1,W","3","1,W",,,,,"0",",W","0",",W","0",",W","31",",W","28",",W","76",",W,05,+",,,,,"0.46","1,,W,02,","98",",W,13,","0","W",,,"0",",W",,,,,,,,,,,"0.86","1,,,W",,,"86.4",",W","92.9",",,,W","80.0",",,,W","70",",W","150",",W","30.0",",W","36",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2014-09","12.5",",W","3129","W","533","1,W","14",",W","9",",W",,,,,"0","1,W","0","1,W","0","1,W","29","1,W","14","1,W","71","1,W,27,",,,,,"2.48",",,W,21,","94","1,W,05,","0","W",,,"0","1,W",,,,,,,,,,,"6.50",",,,W",,,"83.4","1,W","89.1","1,,,W","77.6","1,,,W","140",",W","140",",W","29.1",",W","38",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2014-10","11.2",",W","3523","W","394","1,W","6",",W","5",",W",,,,,"0","1,W","0","1,W","0","1,W","30","1,W","3","1,W","58","1,W,15,",,,,,"1.95",",,W,12,","90","1,W,10,+","0","W",,,"0","1,W",,,,,,,,,,,"4.31",",,,W",,,"78.2","1,W","85.2","1,,,W","71.1","1,,,W","10",",W","200",",W","30.0",",W","37",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2014-11","13.2",",W","3602","W","79",",W","10",",W","5",",W",,,,,"0",",W","0",",W","0",",W","20",",W","0",",W","37",",W,13,",,,,,"1.04",",,W,06,","85",",W,04,","147","W",,,"147",",W",,,,,,,,,,,"2.40",",,,W",,,"62.7",",W","70.0",",,,W","55.5",",,,W","350",",W","340",",W","42.9",",W","50",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2014-12","11.9",",W","3654","W","52",",W","8",",W","2",",W",,,,,"0",",W","0",",W","0",",W","17",",W","0",",W","37",",W,29,",,,,,"0.68",",,W,28,","79",",W,01,","295","W",,,"148",",W",,,,,,,,,,,"1.09",",,,W",,,"61.9",",W","68.6",",,,W","55.3",",,,W","340",",W","330",",W","36.0",",W","43",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2015-01","11.6",",W","2","W","2","1,W","11",",W","5",",W",,,,,"0",",W","0",",W","0","1,W","10","1,W","0","1,W","35",",W,08,",,,,,"1.00",",,W,22,","81","1,W,27,","666","W",,,"371","1,W",,,,,,,,,,,"2.21",",,,W",,,"52.6","1,W","60.8","1,,,W","44.5",",,,W","10",",W","10",",W","33.1",",W","40",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2015-02","12.3",",W","15","W","13",",W","7",",W","4",",W",,,,,"0",",W","0",",W","0",",W","12",",W","0",",W","37",",W,24,",,,,,"0.99",",,W,03,","78",",W,10,+","895","W",,,"229",",W",,,,,,,,,,,"2.07",",,,W",,,"57.3",",W","65.3",",,,W","49.2",",,,W","20",",W","10",",W","36.0",",W","42",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2015-03","11.0","1,W","78","W","63","1,W","10","1,W","4","1,W",,,,,"0","1,W","0","1,W","0","1,W","19","1,W","0","1,W","39","1,W,06,+",,,,,"1.29","1,,W,18,","79","1,W,30,+","1012","W",,,"117","1,W",,,,,,,,,,,"4.38","1,,,W",,,"63.2","1,W","69.6","1,,,W","56.8","1,,,W","360","1,W","360","1,W","42.9","1,W","49","1,W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2015-04","12.8",",W","342","W","264",",W","14",",W","8",",W",,,,,"0",",W","0",",W","0",",W","30",",W","0",",W","57",",W,30,+",,,,,"1.65",",,W,14,","86",",W,27,","1012","W",,,"0",",W",,,,,,,,,,,"5.41",",,,W",,,"73.8",",W","79.2",",,,W","68.4",",,,W","320",",W","320",",W","47.0",",W","57",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2015-05","15.4",",W","757","W","414","1,W","9",",W","7",",W",,,,,"0","1,W","0","1,W","0","1,W","30","1,W","0","1,W","60","1,W,01,",,,,,"7.03",",,W,12,","88","1,W,28,","1012","W",,,"0","1,W",,,,,,,,,,,"15.23",",,,W",,,"78.8","1,W","84.1","1,,,W","73.5","1,,,W","340",",W","330",",W","53.0",",W","65",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2015-06","11.4",",W","1285","W","529",",W","10",",W","7",",W",,,,,"0",",W","0",",W","0",",W","30",",W","6",",W","71",",W,01,",,,,,"4.57",",,W,17,","90",",W,28,+","1012","W",,,"0",",W",,,,,,,,,,,"6.06",",,,W",,,"82.6",",W","88.2",",,,W","77.0",",,,W","170",",W","160",",W","36.0",",W","47",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2015-07","13.9","1,W","1853","W","567","2,W","2","1,W","1","1,W",,,,,"0","2,W","0","2,W","0","2,W","29","2,W","21","2,W","71","2,W,01,",,,,,"1.12","1,,W,01,","94","2,W,31,","0","W",,,"0","2,W",,,,,,,,,,,"1.21","1,,,W",,,"84.6","2,W","89.8","2,,,W","79.4","2,,,W","160","1,W","160","1,W","29.1","1,W","40","1,W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2015-08","11.2",",W","2454","W","601",",W","3",",W","1",",W",,,,,"0",",W","0",",W","0",",W","31",",W","27",",W","70",",W,28,",,,,,"0.35",",,W,20,","100",",W,19,","0","W",,,"0",",W",,,,,,,,,,,"0.46",",,,W",,,"84.4",",W","91.2",",,,W","77.6",",,,W","70",",W","70",",W","29.1",",W","35",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2015-09","10.5",",W","2967","W","513","1,W","7",",W","3",",W",,,,,"0","1,W","0","1,W","0","1,W","29","1,W","12","1,W","69","1,W,24,",,,,,"4.17",",,W,11,","92","1,W,11,+","0","W",,,"0","1,W",,,,,,,,,,,"4.72",",,,W",,,"82.7","1,W","89.5","1,,,W","75.8","1,,,W","10",",W","10",",W","42.9",",W","51",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2015-10","11.4",",W",,,,,"8","1,W","7","1,W",,,,,,,,,,,,,,,,,,,,,"2.07","1,,W,24,",,,,,,,,,,,,,,,,,,,"5.20","1,,,W",,,,,,,,,"330",",W","330",",W","42.9",",W","51",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2015-11","12.1",",W",,,"132","5,W","12",",W","5",",W",,,,,"0","4,W","0","4,W","0","4,W","22","4,W","0","4,W","45","4,W,23,+",,,,,"0.68",",,W,07,","85","4,W,11,",,,,,"49","4,W",,,,,,,,,,,"1.74",",,,W",,,"68.6","5,W","75.9","4,,,W","61.2","4,,,W","360",",W","360",",W","36.9",",W","45",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2016-01","11.9",",W","9","W","9",",W","6",",W","3",",W",,,,,"0",",W","0",",W","0",",W","13",",W","0",",W","37",",W,28,",,,,,"0.97",",,W,02,","79",",W,15,",,,,,"242",",W",,,,,,,,,,,"1.72",",,,W",,,"57.5",",W","65.9",",,,W","49.1",",,,W","330",",W","330",",W","42.9",",W","49",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2016-02","13.0",",W","79","W","70",",W","2",",W","1",",W",,,,,"0",",W","0",",W","0",",W","21",",W","0",",W","43",",W,09,",,,,,"0.14",",,W,23,","83",",W,23,",,,,,"78",",W",,,,,,,,,,,"0.15",",,,W",,,"64.7",",W","73.8",",,,W","55.7",",,,W","330",",W","330",",W","42.9",",W","49",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2016-03","14.3",",W","268","W","189",",W","6",",W","3",",W",,,,,"0",",W","0",",W","0",",W","29",",W","1",",W","55",",W,21,+",,,,,"2.88",",,W,09,","90",",W,31,",,,,,"10",",W",,,,,,,,,,,"4.78",",,,W",,,"70.8",",W","77.1",",,,W","64.5",",,,W","290",",W","290",",W","64.0",",W","79",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2016-04","13.4",",W","551","W","283",",W","6",",W","2",",W",,,,,"0",",W","0",",W","0",",W","30",",W","0",",W","53",",W,03,",,,,,"0.66",",,W,18,","88",",W,30,",,,,,"2",",W",,,,,,,,,,,"0.94",",,,W",,,"74.4",",W","80.7",",,,W","68.0",",,,W","50",",W","50",",W","36.9",",W","46",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2016-05","13.9","1,W","980","W","429","1,W","8","1,W","8","1,W",,,,,"0","1,W","0","1,W","0","1,W","30","1,W","1","1,W","63","1,W,05,",,,,,"6.15","1,,W,15,","90","1,W,05,",,,,,"0","1,W",,,,,,,,,,,"9.86","1,,,W",,,"79.3","1,W","85.2","1,,,W","73.4","1,,,W","150","1,W","150","1,W","48.1","1,W","58","1,W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2016-06","10.7",",W","1530","W","550","1,W","10",",W","6",",W",,,,,"0","1,W","0","1,W","0","1,W","29","1,W","20","1,W","73","1,W,05,+",,,,,"0.46",",,W,29,","93","1,W,28,+",,,,,"0","1,W",,,,,,,,,,,"1.93",",,,W",,,"83.9","1,W","89.8","1,,,W","78.1","1,,,W","40",",W","20",",W","28.0",",W","34",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2016-08","12.1",",W",,,"617","2,W","4","1,W","3","1,W",,,,,"0","2,W","0","2,W","0","2,W","29","2,W","27","2,W","77","2,W,14,",,,,,"0.75","1,,W,30,","95","2,W,28,",,,,,"0","2,W",,,,,,,,,,,"1.42","1,,,W",,,"86.3","2,W","92.1","2,,,W","80.4","2,,,W","160",",W","150",",W","29.1",",W","35",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2016-09","10.3",",W",,,"596",",W","10",",W","5",",W",,,,,"0",",W","0",",W","0",",W","30",",W","25",",W","71",",W,30,",,,,,"5.19",",,W,26,","95",",W,01,",,,,,"0",",W",,,,,,,,,,,"8.72",",,,W",,,"84.9",",W","91.4",",,,W","78.3",",,,W","170",",W","160",",W","32.0",",W","38",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2016-10","10.5",",W",,,"472",",W","3",",W","2",",W",,,,,"0",",W","0",",W","0",",W","31",",W","6",",W","62",",W,22,",,,,,"0.83",",,W,31,","92",",W,20,+",,,,,"0",",W",,,,,,,,,,,"1.31",",,,W",,,"80.2",",W","86.8",",,,W","73.6",",,,W","20",",W","30",",W","35.1",",W","41",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2016-11","11.6",",W",,,"232","1,W","7",",W","4",",W",,,,,"0","1,W","0","1,W","0","1,W","27","1,W","1","1,W","51","1,W,21,",,,,,"0.59",",,W,06,","90","1,W,28,",,,,,"11","1,W",,,,,,,,,,,"1.80",",,,W",,,"72.6","1,W","79.1","1,,,W","66.1","1,,,W","10",",W","20",",W","36.9",",W","43",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2016-12","12.3",",W",,,"67","1,W","9",",W","2",",W",,,,,"0","1,W","0","1,W","0",",W","17",",W","0",",W","33","1,W,19,",,,,,"0.27",",,W,04,","79",",W,26,+",,,,,"158",",W",,,,,,,,,,,"0.69",",,,W",,,"62.1","1,W","68.5",",,,W","55.7","1,,,W","10",",W","10",",W","40.9",",W","50",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2017-01","13.0",",W","69","W","69",",W","4",",W","0",",W",,,,,"0",",W","2",",W","0",",W","21",",W","0",",W","27",",W,07,",,,,,"0.09",",,W,18,+","83",",W,21,+",,,,,"153",",W",,,,,,,,,,,"0.25",",,,W",,,"62.3",",W","71.0",",,,W","53.6",",,,W","10",",W","170",",W","33.1",",W","40",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2017-02","13.4",",W","216","W","147",",W","4","1,W","4","1,W",,,,,"0",",W","0",",W","0",",W","23",",W","0",",W","50",",W,15,",,,,,"0.73","1,,W,20,","86",",W,24,",,,,,"23",",W",,,,,,,,,,,"1.31","1,,,W",,,"69.4",",W","76.5",",,,W","62.3",",,,W","340",",W","330",",W","35.1",",W","42",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2017-03","14.5",",W",,,,,"8",",W","5",",W",,,,,,,,,,,,,,,,,,,,,"1.51",",,W,11,",,,,,,,,,,,,,,,,,,,"3.63",",,,W",,,,,,,,,"120",",W","150",",W","33.1",",W","41",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2017-04","15.7",",W",,,"373",",W","7","1,W","2","1,W",,,,,"0",",W","0",",W","0",",W","30",",W","3",",W","58",",W,24,",,,,,"0.97","1,,W,11,","99",",W,26,",,,,,"0",",W",,,,,,,,,,,"1.27","1,,,W",,,"77.4",",W","85.1",",,,W","69.7",",,,W","350",",W","360",",W","44.1",",W","55",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2017-05","14.8",",W",,,"476",",W","5",",W","4",",W",,,,,"0",",W","0",",W","0",",W","31",",W","5",",W","60",",W,05,",,,,,"0.48",",,W,03,","92",",W,12,",,,,,"0",",W",,,,,,,,,,,"1.60",",,,W",,,"80.4",",W","87.2",",,,W","73.5",",,,W","110",",W","110",",W","44.1",",W","52",",W"
"USW00012926","CORPUS CHRISTI NAS, TX US","27.68786","-97.29158","4.7","2017-06","12.8",",W",,,"618",",W","6",",W","5",",W",,,,,"0",",W","0",",W","0",",W","30",",W","26",",W","74",",W,05,",,,,,"1.05",",,W,05,","100",",W,21,",,,,,"0",",W",,,,,,,,,,,"4.26",",,,W",,,"85.6",",W","92.0",",,,W","79.2",",,,W","100",",W","100",",W","31.1",",W","39",",W"
